eval rewards,goals,eval successes,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/fps,time/total_timesteps,train/n_updates,train/learning_rate,train/actor_loss,train/critic_loss
0.0,15,0.0,87.08,25938,5448,0.15,18,470321,469300,1e-05,0.03710595622658729,0.0003710040463010955
0.0,15,0.0,87.08,25941,5452,0.15,18,470721,469700,1e-05,0.03828226111829281,0.0002167595145965606
0.0,15,0.0,86.19,25945,5456,0.16,18,471032,470000,1e-05,0.033696497604250905,0.0003448144273897924
0.0,15,0.0,86.59,25949,5460,0.15,18,471432,470400,1e-05,0.03770754635334015,0.0001868503892501394
0.0,15,0.0,86.59,25953,5464,0.15,18,471832,470800,1e-05,0.0382217613607645,0.0017539877725721454
0.0,15,0.0,86.59,25957,5468,0.15,18,472232,471200,1e-05,0.033348256275057796,0.0025156423019234353
0.0,15,0.0,87.58,25960,5472,0.14,18,472632,471600,1e-05,0.03384856898337603,0.0005079601227589591
0.0,15,0.0,87.58,25964,5476,0.14,18,473032,472000,1e-05,0.03271822329610586,0.004740791435087885
0.0,15,0.0,86.66,25967,5480,0.15,18,473340,472300,1e-05,0.033767986707389355,0.0016892028769325406
0.0,15,0.0,85.67,25970,5484,0.16,18,473641,472600,1e-05,0.03450838122516871,0.0015465534428221871
0.0,15,0.0,85.67,25974,5488,0.16,18,474041,473000,1e-05,0.03480449102818966,0.004604245687569346
0.0,15,0.0,87.65,25978,5492,0.14,18,474441,473400,1e-05,0.034364010244607925,0.0024434663595638995
0.0,15,0.0,87.65,25981,5496,0.14,18,474742,473700,1e-05,0.033523641303181646,0.0014762675756173848
0.0,15,0.0,87.65,25985,5500,0.14,18,475142,474100,1e-05,0.03528811194002628,0.0006468051946649212
0.0,15,0.0,86.66,25988,5504,0.15,18,475443,474400,1e-05,0.034148169942200185,0.0024674067646810725
0.0,15,0.0,87.57,25992,5508,0.14,18,475843,474800,1e-05,0.032525483779609204,0.0029312071812182695
0.0,15,0.0,87.66,25995,5512,0.14,18,476080,475050,1e-05,0.03462590467184782,0.002820228772361588
0.0,15,0.0,87.43,25999,5516,0.15,18,476457,475450,1e-05,0.03235132683068514,0.001721635875856009
0.0,15,0.0,87.43,26003,5520,0.15,18,476857,475850,1e-05,0.037974173203110695,0.0008593534779720357
0.0,15,0.0,86.44,26005,5524,0.16,18,477059,476050,1e-05,0.037945240028202536,0.0016167854287596128
0.0,15,0.0,86.44,26009,5528,0.16,18,477459,476450,1e-05,0.03455407723784447,0.0032033043723367883
0.0,15,0.0,88.72,26013,5532,0.13,18,477859,476850,1e-05,0.03741192623972893,0.0009521518384917727
0.0,15,0.0,88.91,26016,5536,0.13,18,478181,477150,1e-05,0.0356507870554924,0.0018317353918155276
0.0,15,0.0,89.61,26019,5540,0.12,18,478482,477450,1e-05,0.02897853549569845,0.00044427518570955727
0.0,15,0.0,89.61,26023,5544,0.12,18,478882,477850,1e-05,0.03343317452818155,0.00035740307766900513
0.0,15,0.0,89.61,26027,5548,0.12,18,479282,478250,1e-05,0.03106858618557453,0.0018150969696853281
0.0,15,0.0,88.62,26030,5552,0.13,18,479583,478550,1e-05,0.03577224001288414,0.001246213808981338
0.0,15,0.0,89.51,26034,5556,0.12,18,479983,478950,1e-05,0.03277022637426853,0.002768948015418573
0.0,15,0.0,87.53,26490,5560,0.14,18,480185,479150,1e-05,0.03527333844453096,0.0021902579965626503
0.0,15,0.0,86.71,26494,5564,0.15,18,480503,479500,1e-05,0.03511584099382162,0.00020983639703445078
0.0,15,0.0,85.9,26497,5568,0.16,18,480822,479800,1e-05,0.03607460655272007,0.00021174186703319718
0.0,15,0.0,85.2,26500,5572,0.17,18,481152,480150,1e-05,0.030108833611011507,0.00221084810758839
0.0,15,0.0,84.21,26503,5576,0.18,18,481453,480450,1e-05,0.03388981558382511,0.001984221185957722
0.0,15,0.0,83.25,26506,5580,0.19,18,481665,480650,1e-05,0.03611491274088621,0.0007677070771660511
0.0,15,0.0,84.24,26510,5584,0.18,18,482065,481050,1e-05,0.03543802242726088,0.0035929424159439807
0.0,15,0.0,82.26,26512,5588,0.2,18,482267,481250,1e-05,0.031961787603795526,0.0015156895770724076
0.0,15,0.0,81.27,26515,5592,0.21,18,482568,481550,1e-05,0.036222255527973174,0.002972461100534929
0.0,15,0.0,80.74,26518,5596,0.22,18,482816,481800,1e-05,0.036468241699039936,0.0018602465341973585
0.0,15,0.0,80.74,26522,5600,0.22,18,483216,482200,1e-05,0.03433040961623192,0.0024962719739050955
0.0,15,0.0,81.73,26526,5604,0.21,18,483616,482600,1e-05,0.030829487815499306,0.0027691005575252348
0.0,15,0.0,81.73,26529,5608,0.21,18,484016,483000,1e-05,0.0320788212865591,0.0023204394761341973
0.0,15,0.0,83.36,26534,5612,0.19,18,484416,483400,1e-05,0.03059913944453001,0.001536895392000588
0.0,15,0.0,83.59,26537,5616,0.18,18,484816,483800,1e-05,0.033627021238207815,0.0002762355929189653
0.0,15,0.0,82.67,26540,5620,0.19,18,485124,484100,1e-05,0.030666001364588736,0.003853809700012789
0.0,15,0.0,84.65,26543,5624,0.17,18,485524,484500,1e-05,0.03147225547581911,0.0032328172320558223
0.0,15,0.0,84.65,26547,5628,0.17,18,485924,484900,1e-05,0.03369189664721489,0.004570994249870636
0.0,15,0.0,84.65,26550,5632,0.17,18,486324,485300,1e-05,0.037115039601922035,0.0008015173469902948
0.0,15,0.0,85.43,26554,5636,0.16,18,486724,485700,1e-05,0.035141391679644585,0.0012474735856267216
0.0,15,0.0,85.43,26557,5640,0.16,18,487025,486000,1e-05,0.03644104301929474,0.00018061299438159039
0.0,15,0.0,85.43,26561,5644,0.16,18,487425,486400,1e-05,0.03241924539208412,0.003978948363019299
0.0,15,0.0,85.43,26564,5648,0.16,18,487825,486800,1e-05,0.03687234442681074,0.0002612827175289567
0.0,15,0.0,86.42,26568,5652,0.15,18,488225,487200,1e-05,0.03665752526372671,0.0016962208156382985
0.0,15,0.0,84.72,26570,5656,0.17,18,488455,487450,1e-05,0.035670667365193365,0.0021511068714517023
0.0,15,0.0,86.7,26574,5660,0.15,18,488855,487850,1e-05,0.03699709691107273,0.0017068289789494884
0.0,15,0.0,85.54,26576,5664,0.16,18,489057,488050,1e-05,0.03330903310328722,0.0013050374012709655
0.0,15,0.0,85.52,26580,5668,0.16,18,489374,488350,1e-05,0.029483493901789188,0.0016685058518669394
0.0,15,0.0,84.61,26582,5672,0.17,18,489613,488600,1e-05,0.03527049407362938,0.0004388283882781252
0.0,15,0.0,84.61,26586,5676,0.17,18,489914,488900,1e-05,0.03518946748226881,0.001788082559050963
0.0,15,0.0,85.93,27038,5680,0.16,18,490258,489250,1e-05,0.036148369908332825,0.001232851486488471
0.0,15,0.0,85.57,27041,5684,0.17,18,490622,489600,1e-05,0.03530498530715704,0.0006746894913703727
0.0,15,0.0,86.56,27044,5688,0.16,18,490923,489900,1e-05,0.037101135775446895,0.002251450878029573
0.0,15,0.0,87.55,27048,5692,0.15,18,491323,490300,1e-05,0.0364181986451149,0.0015278020420737449
0.0,15,0.0,88.08,27051,5696,0.14,18,491624,490600,1e-05,0.03387448161840439,0.0014895416255330928
0.0,15,0.0,88.08,27055,5700,0.14,18,492024,491000,1e-05,0.0359005481377244,0.000618111637313632
0.0,15,0.0,87.54,27059,5704,0.15,18,492370,491350,1e-05,0.03453748978674412,0.001413439579664555
0.0,15,0.0,87.54,27063,5708,0.15,18,492770,491750,1e-05,0.03333162646740675,0.00401463696060091
0.0,15,0.0,87.16,27066,5712,0.16,18,493132,492100,1e-05,0.03711610943078995,0.0008224455093477445
0.0,15,0.0,87.16,27070,5716,0.16,18,493532,492500,1e-05,0.03469380237162113,0.00028627359393794904
0.0,15,0.0,88.08,27074,5720,0.15,18,493932,492900,1e-05,0.03319275800138712,0.0020464721412099605
0.0,15,0.0,88.08,27078,5724,0.15,18,494332,493300,1e-05,0.03632287308573723,0.00024186468212064938
0.0,15,0.0,88.08,27082,5728,0.15,18,494732,493700,1e-05,0.032331022620201114,0.0024957915294180565
0.0,15,0.0,87.3,27085,5732,0.16,18,495054,494050,1e-05,0.036573160514235495,0.0004426286300258653
0.0,15,0.0,87.3,27089,5736,0.16,18,495454,494450,1e-05,0.03333630181849003,0.001560930707018997
0.0,15,0.0,88.29,27093,5740,0.15,18,495854,494850,1e-05,0.03293966494500637,0.004187344368619961
0.0,15,0.0,88.29,27097,5744,0.15,18,496254,495250,1e-05,0.026362245567142964,0.000633058473094934
0.0,15,0.0,87.3,27101,5748,0.16,18,496555,495550,1e-05,0.03544581823050976,0.0002226300394977443
0.0,15,0.0,86.31,27104,5752,0.17,18,496856,495850,1e-05,0.03355045646429062,0.00310938986196561
0.0,15,0.0,88.01,27108,5756,0.15,18,497256,496250,1e-05,0.03126307342201471,0.0015118982765488908
0.0,15,0.0,86.98,27110,5760,0.17,18,497553,496550,1e-05,0.034119944795966146,0.0018824658217454272
0.0,15,0.0,87.97,27114,5764,0.17,18,497854,496850,1e-05,0.03512128215283156,0.00190742944185331
0.0,15,0.0,87.81,27117,5768,0.17,18,498155,497150,1e-05,0.034358879327774046,0.0034013911461988756
0.0,15,0.0,89.42,27121,5772,0.15,18,498555,497550,1e-05,0.03921778693795204,0.00010935802146377682
0.0,15,0.0,88.46,27123,5776,0.16,18,498760,497750,1e-05,0.033288129940629005,0.0018881192584649397
0.0,15,0.0,88.03,27126,5780,0.16,18,499061,498050,1e-05,0.03437071084976196,0.0014574557235755492
0.0,15,0.0,88.39,27130,5784,0.15,18,499461,498450,1e-05,0.037029771506786345,0.0015779490892509785
0.0,15,0.0,88.42,27133,5788,0.16,18,499765,498750,1e-05,0.03406096246093512,0.0014479322268562101
0.0,15,0.0,87.43,27585,5792,0.17,18,500066,499050,1e-05,0.03223144941031933,0.0008122943364514868
0.0,15,0.0,86.44,27588,5796,0.18,18,500268,499250,1e-05,0.03191248670220375,0.0018560910428914211
0.0,15,0.0,84.53,27590,5800,0.2,18,500477,499450,1e-05,0.03334971651434898,0.004008944049164711
0.0,15,0.0,84.18,27594,5804,0.2,18,500788,499750,1e-05,0.03553162381052971,0.0007937608495194582
0.0,15,0.0,83.19,27597,5808,0.21,18,501089,500050,1e-05,0.0352579403296113,0.00037431026627018584
0.0,15,0.0,83.57,27601,5812,0.2,18,501489,500450,1e-05,0.03583379864692688,0.0006084145904787874
0.0,15,0.0,81.65,27603,5816,0.22,18,501697,500650,1e-05,0.030180898420512678,0.002794627651483097
0.0,15,0.0,81.65,27608,5820,0.22,18,502097,501050,1e-05,0.03581995815038681,0.0009759078844217583
0.0,15,0.0,81.65,27611,5824,0.22,18,502497,501450,1e-05,0.034402371793985365,0.0021019426810835284
0.0,15,0.0,79.67,27613,5828,0.24,18,502699,501650,1e-05,0.02994118683040142,0.002288976247600658
0.0,15,0.0,79.46,27616,5832,0.24,18,503000,501950,1e-05,0.03563456140458584,0.001981455607119642
0.0,15,0.0,79.46,27620,5836,0.24,18,503400,502350,1e-05,0.02813011486083269,0.0016858005816175136
0.0,15,0.0,79.46,27624,5840,0.24,18,503800,502750,1e-05,0.03591031976044178,0.0015347535699584114
0.0,15,0.0,78.48,27627,5844,0.25,18,504102,503100,1e-05,0.03563174959272146,0.00231470870816338
0.0,15,0.0,78.48,27630,5848,0.25,18,504403,503400,1e-05,0.03599584892392158,0.0017558257674681955
0.0,15,0.0,79.47,27633,5852,0.24,18,504803,503800,1e-05,0.03784930601716042,0.0005245157307035697
0.0,15,0.0,79.47,27637,5856,0.24,18,505203,504200,1e-05,0.030886155292391776,0.0016818272681030067
0.0,15,0.0,79.51,27641,5860,0.23,18,505504,504500,1e-05,0.03233315370976925,0.0015137008614328805
0.0,15,0.0,78.57,27643,5864,0.23,18,505711,504700,1e-05,0.03767307683825493,0.00044790220590584795
0.0,15,0.0,79.56,27646,5868,0.22,18,506111,505100,1e-05,0.03211803156882524,0.0003322021027270239
0.0,15,0.0,79.56,27650,5872,0.22,18,506511,505500,1e-05,0.0324838350713253,0.0006843586843478988
0.0,15,0.0,81.01,27654,5876,0.21,18,506861,505850,1e-05,0.03331076938658953,0.0002675375121361867
0.0,15,0.0,81.01,27657,5880,0.21,18,507162,506150,1e-05,0.035781344436109065,0.0018029096289137669
0.0,15,0.0,79.13,27660,5884,0.23,18,507374,506350,1e-05,0.03424763150513172,0.002617627467188868
0.0,15,0.0,79.17,27663,5888,0.22,18,507682,506650,1e-05,0.03117147371172905,0.002640430385272339
0.0,15,0.0,77.49,27665,5892,0.24,18,507815,506800,1e-05,0.035683637112379075,0.002213327846829998
0.0,15,0.0,79.47,27668,5896,0.22,18,508215,507200,1e-05,0.032961284816265105,0.00038907434761313196
0.0,15,0.0,81.38,27672,5900,0.2,18,508615,507600,1e-05,0.035681607872247695,0.0018035840858374285
0.0,15,0.0,81.28,27675,5904,0.2,18,508916,507900,1e-05,0.035988150760531426,0.0012249808108754222
0.0,15,0.0,81.28,27678,5908,0.2,18,509217,508200,1e-05,0.03499190505594015,0.0005147211061830603
0.0,15,0.0,80.29,27681,5912,0.21,18,509518,508500,1e-05,0.03128309886902571,0.003810334447666719
0.0,15,0.0,81.41,27685,5916,0.2,18,509838,508800,1e-05,0.034119626469910146,0.0027936115507600336
0.0,15,0.0,81.41,28143,5920,0.2,18,510238,509200,1e-05,0.03276418592780828,0.0003389250212967454
0.0,15,0.0,80.58,28146,5924,0.21,18,510555,509550,1e-05,0.03388591334223747,0.0021357002262084278
0.0,15,0.0,82.56,28150,5928,0.19,18,510955,509950,1e-05,0.028376966565847397,0.0043129723272977575
0.0,15,0.0,83.55,28154,5932,0.18,18,511355,510350,1e-05,0.034704889841377734,0.00043165933452655737
0.0,15,0.0,81.6,28157,5936,0.2,18,511560,510550,1e-05,0.030204996280372143,0.001303622048053512
0.0,15,0.0,81.6,28161,5940,0.2,18,511960,510950,1e-05,0.03439974419772625,0.0019505312440105628
0.0,15,0.0,81.59,28164,5944,0.2,18,512261,511250,1e-05,0.03329326767474413,0.002976391758365935
0.0,15,0.0,82.58,28167,5948,0.19,18,512661,511650,1e-05,0.033719216138124466,0.0008792723526858026
0.0,15,0.0,81.65,28170,5952,0.2,18,512968,511950,1e-05,0.03535049173980951,0.00028550161037856016
0.0,15,0.0,80.77,28174,5956,0.21,18,513280,512250,1e-05,0.03160302743315697,0.0003505650377655911
0.0,15,0.0,80.16,28176,5960,0.22,18,513520,512500,1e-05,0.03233537800610065,0.00010161050567148777
0.0,15,0.0,82.02,28180,5964,0.21,18,513913,512900,1e-05,0.03659711718559265,0.0024825788126872795
0.0,15,0.0,82.02,28184,5968,0.21,18,514313,513300,1e-05,0.03459864355623722,0.0028313599032117054
0.0,15,0.0,82.02,28188,5972,0.21,18,514713,513700,1e-05,0.03393130518496037,0.0010660383742742852
0.0,15,0.0,81.62,28192,5976,0.21,18,515023,514000,1e-05,0.032287570424377916,0.004333743191091343
0.0,15,0.0,81.65,28195,5980,0.21,18,515327,514300,1e-05,0.03376329021528363,0.0004745737655503035
0.0,15,0.0,82.6,28198,5984,0.2,18,515634,514600,1e-05,0.032377188690006733,0.0025777874605591934
0.0,15,0.0,83.52,28202,5988,0.19,18,516034,515000,1e-05,0.0353768789768219,0.004183096346887396
0.0,15,0.0,84.31,28204,5992,0.18,18,516246,515200,1e-05,0.034262929186224936,0.002364146297350089
0.0,15,0.0,83.51,28207,5996,0.19,18,516566,515550,1e-05,0.028072091452777385,0.0025379315431564462
0.0,15,0.0,82.81,28211,6000,0.2,18,516896,515850,1e-05,0.035986093133687974,0.000592315590756698
0.0,15,0.0,82.98,28214,6004,0.2,18,517214,516200,1e-05,0.03612217329442501,0.0014847476650356839
0.0,15,0.0,81.52,28216,6008,0.22,18,517369,516350,1e-05,0.03465658262372017,0.001886701397361321
0.0,15,0.0,82.51,28220,6012,0.21,18,517769,516750,1e-05,0.03148359250277281,0.00045072764194628687
0.0,15,0.0,81.42,28223,6016,0.22,18,517980,516950,1e-05,0.03239649962633848,0.0028907867285215614
0.0,15,0.0,81.42,28227,6020,0.22,18,518380,517350,1e-05,0.03311278633773327,0.00522033576911781
0.0,15,0.0,82.25,28230,6024,0.21,18,518780,517750,1e-05,0.03264775101095438,0.0026919814693246737
0.0,15,0.0,82.25,28234,6028,0.21,18,519180,518150,1e-05,0.03422407105565071,0.0014818048621418711
0.0,15,0.0,82.25,28238,6032,0.21,18,519580,518550,1e-05,0.03703023262321949,0.0004182747494269279
0.0,15,0.0,83.21,28241,6036,0.2,18,519881,518850,1e-05,0.03759914085268974,0.000210176760028844
0.0,15,0.0,83.21,28701,6040,0.2,18,520281,519250,1e-05,0.028412076532840728,0.0010691665246667982
0.0,15,0.0,83.87,28704,6044,0.2,18,520648,519600,1e-05,0.03351622350513935,0.0013138503085247067
0.0,15,0.0,83.87,28708,6048,0.2,18,521048,520000,1e-05,0.03425958309322596,0.0005880058391267085
0.0,15,0.0,82.82,28711,6052,0.21,18,521250,520200,1e-05,0.03152377858757973,0.004621790684795997
0.0,15,0.0,83.7,28715,6056,0.2,18,521650,520600,1e-05,0.032089348919689654,0.001839734077320827
0.0,15,0.0,84.31,28718,6060,0.19,18,521951,520950,1e-05,0.027996338717639447,0.002584030835678277
0.0,15,0.0,84.38,28721,6064,0.18,18,522351,521350,1e-05,0.03376819487661123,0.004185816289318609
0.0,15,0.0,84.38,28725,6068,0.18,18,522751,521750,1e-05,0.0357681679725647,0.0008580940894898959
0.0,15,0.0,84.38,28728,6072,0.18,18,523151,522150,1e-05,0.03058686077594757,0.00036109678051616357
0.0,15,0.0,85.12,28731,6076,0.18,18,523535,522500,1e-05,0.03242326516658068,0.0035596942870142812
0.0,15,0.0,85.22,28734,6080,0.18,18,523849,522800,1e-05,0.0337079356983304,0.001643491497507057
0.0,15,0.0,86.15,28738,6084,0.17,18,524249,523200,1e-05,0.03384128905832767,0.00399044153653449
0.0,15,0.0,86.15,28742,6088,0.17,18,524649,523600,1e-05,0.03445226907730103,0.001447392988284264
0.0,15,0.0,86.19,28744,6092,0.17,18,524865,523850,1e-05,0.0316099289059639,0.0004272360635422956
0.0,15,0.0,86.99,28748,6096,0.16,18,525265,524250,1e-05,0.03697382338345051,0.0003180811228958191
0.0,15,0.0,87.25,28751,6100,0.16,18,525621,524600,1e-05,0.03364452786743641,0.002391733204540287
0.0,15,0.0,88.07,28755,6104,0.15,18,526021,525000,1e-05,0.034938471540808674,0.0016081514047073143
0.0,15,0.0,90.52,28759,6108,0.12,18,526421,525400,1e-05,0.03499090701341629,0.0015459492207446602
0.0,15,0.0,89.01,28762,6112,0.14,18,526670,525650,1e-05,0.030362439565360545,0.007214666664312972
0.0,15,0.0,89.85,28765,6116,0.14,18,526965,525950,1e-05,0.033495622798800466,0.001303436056805367
0.0,15,0.0,89.85,28769,6120,0.14,18,527365,526350,1e-05,0.03698906190693378,0.0001273572486206831
0.0,15,0.0,89.85,28773,6124,0.14,18,527765,526750,1e-05,0.036473893225193024,0.0007152898304229893
0.0,15,0.0,89.85,28776,6128,0.14,18,528165,527150,1e-05,0.03169532105326653,0.0012132593246133184
0.0,15,0.0,89.85,28780,6132,0.14,18,528565,527550,1e-05,0.03347938135266304,0.0016866603929520353
0.0,15,0.0,90.53,28784,6136,0.14,18,528934,527900,1e-05,0.03562984324991703,0.0010537384838517029
0.0,15,0.0,90.53,28787,6140,0.14,18,529334,528300,1e-05,0.03384726010262966,0.0016923822315220605
0.0,15,0.0,90.86,28791,6144,0.13,18,529734,528700,1e-05,0.0324054316803813,0.0028173055912702693
0.0,15,0.0,90.86,29244,6148,0.13,18,530134,529100,1e-05,0.03451786633580923,0.0013881972254239372
0.0,15,0.0,91.68,29248,6152,0.13,18,530418,529400,1e-05,0.03217050798237324,0.0023225385408022704
0.0,15,0.0,91.68,29251,6156,0.13,18,530818,529800,1e-05,0.03483242653310299,0.00245040790301573
0.0,15,0.0,92.67,29255,6160,0.12,18,531218,530200,1e-05,0.036602452546358105,0.0017165435486731439
0.0,15,0.0,92.67,29259,6164,0.12,18,531618,530600,1e-05,0.03635563619434833,0.0019067674170946702
0.0,15,0.0,92.67,29263,6168,0.12,18,532018,531000,1e-05,0.031771582514047624,0.0015801936857315012
0.0,15,0.0,92.67,29267,6172,0.12,18,532418,531400,1e-05,0.0317699010297656,0.001624735622344815
0.0,15,0.0,92.83,29271,6176,0.11,18,532818,531800,1e-05,0.03600305832922459,0.0020147823680417786
0.0,15,0.0,92.7,29275,6180,0.11,18,533119,532100,1e-05,0.03418219018727541,0.0022458420723705783
0.0,15,0.0,92.7,29278,6184,0.11,18,533519,532500,1e-05,0.03729125954210758,0.0012366997949720827
0.0,15,0.0,92.7,29282,6188,0.11,18,533919,532900,1e-05,0.03699637420475483,0.00044990960947870917
0.0,15,0.0,93.29,29285,6192,0.11,18,534194,533150,1e-05,0.03622253119945526,0.00022375846914655993
0.0,15,0.0,92.3,29288,6196,0.12,18,534495,533450,1e-05,0.032730471044778824,0.0004706167914400794
0.0,15,0.0,91.86,29292,6200,0.12,18,534807,533800,1e-05,0.03287350114434957,0.00016144621345119957
0.0,15,0.0,91.86,29296,6204,0.12,18,535207,534200,1e-05,0.037388808131217956,0.00018648892357305157
0.0,15,0.0,91.86,29299,6208,0.12,18,535607,534600,1e-05,0.03630952578037977,0.0004491798663366353
0.0,15,0.0,93.37,29303,6212,0.1,18,536007,535000,1e-05,0.03404226861894131,0.0035607994069505365
0.0,15,0.0,93.43,29307,6216,0.09,18,536308,535300,1e-05,0.03432207029312849,0.002516520365134056
0.0,15,0.0,93.43,29310,6220,0.09,18,536708,535700,1e-05,0.03229096505790949,0.0026588617442757823
0.0,15,0.0,93.43,29314,6224,0.09,18,537108,536100,1e-05,0.03479968413710594,0.00022096871059147814
0.0,15,0.0,92.44,29317,6228,0.1,18,537409,536400,1e-05,0.03283918127417564,0.0007143966748935782
0.0,15,0.0,91.6,29321,6232,0.11,18,537725,536700,1e-05,0.03628474928438664,0.0015317769287139526
0.0,15,0.0,90.92,29324,6236,0.11,18,538026,537000,1e-05,0.03402248848229647,0.0008348273098181381
0.0,15,0.0,90.0,29327,6240,0.12,18,538334,537300,1e-05,0.03449052296578884,0.004142228759628779
0.0,15,0.0,90.0,29331,6244,0.12,18,538734,537700,1e-05,0.03428204774856567,0.0015007261755545188
0.0,15,0.0,90.0,29335,6248,0.12,18,539134,538100,1e-05,0.03246376160532236,0.003331935226724454
0.0,15,0.0,91.16,29339,6252,0.1,18,539534,538500,1e-05,0.03839209020137787,0.0014995837792503152
0.0,15,0.0,91.16,29343,6256,0.1,18,539934,538900,1e-05,0.03743342749774456,0.0012016515714822163
0.0,15,0.0,91.16,29800,6260,0.1,18,540334,539300,1e-05,0.03644615925848484,0.0005488903776404186
0.0,15,0.0,90.27,29803,6264,0.11,18,540645,539600,1e-05,0.03609494633972645,0.000834849313396262
0.0,15,0.0,89.41,29806,6268,0.12,18,540959,539950,1e-05,0.03275325667113066,0.004241740674360699
0.0,15,0.0,89.41,29810,6272,0.12,18,541359,540350,1e-05,0.037319153100252155,0.0011244487246403877
0.0,15,0.0,88.56,29813,6276,0.13,18,541674,540650,1e-05,0.03437360543757677,0.0005040234236457764
0.0,15,0.0,88.56,29816,6280,0.13,18,541975,540950,1e-05,0.03886860311031341,0.0014962403321533203
0.0,15,0.0,87.58,29819,6284,0.14,18,542277,541250,1e-05,0.03638144109398127,0.0008063611745274102
0.0,15,0.0,87.58,29823,6288,0.14,18,542677,541650,1e-05,0.03589017529040575,0.0026200702963615186
0.0,15,0.0,88.79,29827,6292,0.13,18,543073,542050,1e-05,0.03549274429678917,0.0003749071921083669
0.0,15,0.0,87.8,29829,6296,0.14,18,543275,542250,1e-05,0.027807160876691342,0.003257623910340044
0.0,15,0.0,88.19,29832,6300,0.14,18,543626,542600,1e-05,0.0346443797275424,0.003051992733217048
0.0,15,0.0,87.2,29835,6304,0.15,18,543927,542900,1e-05,0.038199291825294496,0.001874054584213809
0.0,15,0.0,87.2,29839,6308,0.15,18,544327,543300,1e-05,0.034788673147559165,0.0022927628157322034
0.0,15,0.0,86.45,29843,6312,0.16,18,544652,543650,1e-05,0.03456712000072002,0.0009534646135853108
0.0,15,0.0,86.45,29846,6316,0.16,18,544953,543950,1e-05,0.03434689607471228,0.0005276104047879926
0.0,15,0.0,84.69,29848,6320,0.18,18,545177,544150,1e-05,0.03711085271090269,0.0024511173875998793
0.0,15,0.0,84.69,29852,6324,0.18,18,545577,544550,1e-05,0.034472753517329695,0.003764420081533899
0.0,15,0.0,84.69,29855,6328,0.18,18,545878,544850,1e-05,0.038362313136458395,0.0015221328937877843
0.0,15,0.0,85.53,29859,6332,0.17,18,546278,545250,1e-05,0.03497547637671232,0.0017931413849873934
0.0,15,0.0,86.52,29863,6336,0.16,18,546678,545650,1e-05,0.03460951406508684,0.0012050072941383405
0.0,15,0.0,87.44,29867,6340,0.15,18,547078,546050,1e-05,0.03568648375570774,0.003415276972382344
0.0,15,0.0,87.03,29870,6344,0.16,18,547437,546400,1e-05,0.030481328442692756,0.0012037678151682486
0.0,15,0.0,87.03,29874,6348,0.16,18,547837,546800,1e-05,0.03772296708077192,0.0028439619814162142
0.0,15,0.0,87.03,29878,6352,0.16,18,548237,547200,1e-05,0.031963596157729625,0.002659329001280639
0.0,15,0.0,86.42,29882,6356,0.17,18,548576,547550,1e-05,0.03581560745835304,0.0012722717587985244
0.0,15,0.0,85.43,29885,6360,0.18,18,548877,547850,1e-05,0.034657791927456855,0.0014520105092378798
0.0,15,0.0,85.48,29888,6364,0.18,18,549193,548150,1e-05,0.034327382594347,0.0012594969509609655
0.0,15,0.0,85.49,29892,6368,0.18,18,549508,548500,1e-05,0.03415824383497238,0.0020768256221708726
0.0,15,0.0,85.49,29896,6372,0.18,18,549908,548900,1e-05,0.03342446345835924,0.0006496960469849
0.0,15,0.0,85.38,30355,6376,0.18,18,550212,549200,1e-05,0.03268097892403603,0.001528925675956998
0.0,15,0.0,85.62,30358,6380,0.18,18,550537,549500,1e-05,0.03712639920413494,0.00311502600869062
0.0,15,0.0,85.43,30361,6384,0.19,18,550820,549800,1e-05,0.03164843373000622,0.002902835327477078
0.0,15,0.0,85.43,30365,6388,0.19,18,551220,550200,1e-05,0.029791650399565696,0.0017463520610726845
0.0,15,0.0,84.72,30368,6392,0.19,18,551545,550500,1e-05,0.03358817515894771,0.001922475589235546
0.0,15,0.0,85.76,30371,6396,0.18,18,551851,550850,1e-05,0.03504928432404995,0.003259773931840755
0.0,15,0.0,86.25,30375,6400,0.17,18,552251,551250,1e-05,0.037929902300238606,0.0011235980315723283
0.0,15,0.0,86.25,30378,6404,0.17,18,552552,551550,1e-05,0.03448829434812069,0.0018118863421841525
0.0,15,0.0,84.41,30381,6408,0.19,18,552768,551750,1e-05,0.03687715955078602,0.0017628453205634287
0.0,15,0.0,84.17,30384,6412,0.19,18,553069,552050,1e-05,0.03595335651189089,0.0006689015439314971
0.0,15,0.0,85.16,30388,6416,0.18,18,553469,552450,1e-05,0.034475729577243326,0.0004501463686801799
0.0,15,0.0,86.92,30392,6420,0.16,18,553869,552850,1e-05,0.02930922042578459,0.001751743403438013
0.0,15,0.0,85.93,30395,6424,0.17,18,554170,553150,1e-05,0.03345396168529988,0.0023858363819999795
0.0,15,0.0,85.93,30398,6428,0.17,18,554471,553450,1e-05,0.03607656944543123,0.00021443987867314718
0.0,15,0.0,84.99,30401,6432,0.18,18,554777,553750,1e-05,0.03607282269746065,0.0007601624926974182
0.0,15,0.0,83.3,30404,6436,0.2,18,555008,554000,1e-05,0.03246010083705187,0.005472531748937399
0.0,15,0.0,82.33,30407,6440,0.21,18,555311,554300,1e-05,0.03598388969898224,0.0013691030831978423
